id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,price,host_is_superhost,number_of_reviews,review_scores_rating,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d
54319024,334527081,Bronx,Longwood,40.81849701483911,-73.911672431476674,Private room in townhouse,Private room,2,4,,2 baths,90.37,false,1,5.0,364,60,5422
1370393246742120853,334527081,Bronx,Longwood,40.818345773834572,-73.911938363894734,Private room in home,Private room,2,1,1,2 shared baths,149.0,false,6,5.0,250,77,11473
977580929666714335,466989452,Bronx,Longwood,40.815086699999988,-73.8997366,Private room in rental unit,Private room,2,,,1 bath,72.3,false,0,,269,0,0
673171576876246023,470005375,Bronx,Longwood,40.8221938,-73.895141299999992,Entire rental unit,Entire home/apt,2,1,,1 bath,167.22,false,41,4.95,365,0,0
681025139336985246,472027255,Bronx,Longwood,40.8149,-73.90115,Entire rental unit,Entire home/apt,4,2,,1 bath,200.17,false,35,4.26,365,0,0
704187120309184131,476553626,Bronx,Longwood,40.81471,-73.90546,Private room in townhouse,Private room,2,1,2,1 shared bath,159.0,true,74,4.78,330,255,40545
700702850623136200,476553626,Bronx,Longwood,40.81275,-73.9065,Private room in townhouse,Private room,2,1,1,1 shared bath,157.0,true,84,4.94,350,255,40035
15728780,148108,Manhattan,Lower East Side,40.72081,-73.9898,Entire loft,Entire home/apt,4,2,,1 bath,324.9,false,45,4.69,332,60,19494
42300,184755,Manhattan,Lower East Side,40.71992,-73.99167,Entire loft,Entire home/apt,5,3,,2 baths,543.69,false,70,4.8,140,0,0
16229170,185745,Manhattan,Lower East Side,40.71415,-73.98999,Entire loft,Entire home/apt,4,1,,1 bath,190.63,false,150,4.89,347,120,22876
34206567,244340,Manhattan,Lower East Side,40.71476,-73.98059,Entire rental unit,Entire home/apt,2,1,,2 baths,223.83,false,1,5.0,358,0,0
467569,282315,Manhattan,Lower East Side,40.71937,-73.98387,Entire rental unit,Entire home/apt,2,1,,1 bath,76.4,false,39,4.79,100,0,0
59014,282927,Manhattan,Lower East Side,40.71946,-73.98641,Entire rental unit,Entire home/apt,2,1,,1 bath,116.89,false,61,4.68,115,60,7013
1587865546696310527,506779,Manhattan,Lower East Side,40.72188,-73.99246,Entire condo,Entire home/apt,2,1,,2 baths,387.17,true,0,,299,0,0
26489146,519554,Manhattan,Lower East Side,40.71924,-73.98992,Private room in rental unit,Private room,2,,,1 shared bath,99.57,false,9,4.67,270,0,0
4976848,519554,Manhattan,Lower East Side,40.71905,-73.98792,Private room in rental unit,Private room,1,,,1 shared bath,95.47,false,109,4.41,365,0,0
266753,519554,Manhattan,Lower East Side,40.71941,-73.98968,Entire rental unit,Entire home/apt,4,2,,1 bath,246.31,false,90,4.23,365,0,0
9944860,663517,Manhattan,Lower East Side,40.71957,-73.98639,Entire rental unit,Entire home/apt,1,1,,1 bath,240.8,false,181,4.85,307,240,57792
150804,726333,Manhattan,Lower East Side,40.7203,-73.98424,Private room in rental unit,Private room,2,2,2,2 baths,533.5,true,101,4.99,275,230,122705
1258919640023695289,1370326,Manhattan,Lower East Side,40.71462294036057,-73.981841273990469,Entire rental unit,Entire home/apt,3,1,,1 bath,172.56,false,0,,286,0,0
786335345121370277,1397115,Manhattan,Lower East Side,40.72016,-73.98984,Private room in rental unit,Private room,2,,,1 shared bath,119.38,true,0,,252,0,0
266449,1397115,Manhattan,Lower East Side,40.719482,-73.98877,Entire rental unit,Entire home/apt,4,2,,1 bath,82.82,true,88,4.64,251,255,21119
33442531,1682447,Manhattan,Lower East Side,40.72104,-73.98411,Private room in condo,Private room,1,,,1 shared bath,165.97,false,5,5.0,179,0,0
800152064408223661,2631348,Manhattan,Lower East Side,40.719690818530175,-73.984200164879255,Entire rental unit,Entire home/apt,2,,,1 bath,119.38,false,0,,309,0,0
821034110666008939,2895424,Manhattan,Lower East Side,40.7149222145339,-73.9900380189961,Entire rental unit,Entire home/apt,2,1,,1 bath,168.75,false,1,5.0,334,0,0
1510933415195507919,3256433,Manhattan,Lower East Side,40.72263,-73.9926,Private room in rental unit,Private room,2,1,,1 private bath,180.0,true,1,5.0,365,60,10800
666837,3372562,Manhattan,Lower East Side,40.71879,-73.99176,Entire rental unit,Entire home/apt,2,,,1 bath,126.35,true,140,4.64,65,255,32219
3111416,3765042,Manhattan,Lower East Side,40.717762619371392,-73.983528087860748,Entire rental unit,Entire home/apt,2,1,,1 bath,154.2,true,30,4.3,257,120,18504
6333994,4194894,Manhattan,Lower East Side,40.71969,-73.99404,Entire rental unit,Entire home/apt,4,2,,1 bath,302.9,false,200,4.84,365,0,0
1330192554691950249,4765305,Manhattan,Lower East Side,40.72139441504698,-73.984031473677,Private room in rental unit,Private room,1,5,,2 shared baths,69.7,true,0,,328,0,0
49651889,4989542,Manhattan,Lower East Side,40.720073699951172,-73.990692138671875,Shared room in townhouse,Shared room,14,6,10,2.5 shared baths,2967.06,true,107,4.88,136,154,456927
48423570,5147704,Manhattan,Lower East Side,40.71944,-73.99119,Entire rental unit,Entire home/apt,2,1,,1 bath,178.46,false,3,5.0,89,0,0
6407534,5919678,Manhattan,Lower East Side,40.720565160808029,-73.989591137941446,Private room in rental unit,Private room,2,,,1 private bath,223.1,false,18,4.94,87,0,0
1398234,6083756,Manhattan,Lower East Side,40.7225,-73.99287,Entire condo,Entire home/apt,2,1,,1 bath,240.07,false,2,5.0,163,0,0
19618401,7658123,Manhattan,Lower East Side,40.71095,-73.98672,Private room in rental unit,Private room,2,,,1 shared bath,118.88,false,0,,88,0,0
1480002,7919277,Manhattan,Lower East Side,40.7202,-73.99162,Private room in rental unit,Private room,2,,,1 bath,110.62,false,1,4.0,365,0,0
771248576049582925,8857791,Manhattan,Lower East Side,40.71725811692415,-73.985356383512382,Private room in rental unit,Private room,1,,,1 shared bath,132.19,false,11,4.91,236,0,0
2793740,9509125,Manhattan,Lower East Side,40.72078,-73.98276,Private room in loft,Private room,2,1,,1 private bath,293.43,false,0,,365,0,0
2243548,9644281,Manhattan,Lower East Side,40.72073,-73.99019,Entire condo,Entire home/apt,2,1,,1 bath,391.6,false,34,4.85,142,0,0
1932110,10001551,Manhattan,Lower East Side,40.72241,-73.99119,Private room in rental unit,Private room,2,,,1.5 baths,154.86,false,19,4.84,263,0,0
6833395,10767841,Manhattan,Lower East Side,40.71396,-73.98924,Entire loft,Entire home/apt,2,1,,2 baths,711.16,false,32,5.0,191,0,0
21293326,10994839,Manhattan,Lower East Side,40.719708573801249,-73.981452335315339,Private room in rental unit,Private room,2,1,1,1 shared bath,190.5,true,161,4.88,80,255,48578
13422992,11274802,Manhattan,Lower East Side,40.72299,-73.98917,Private room in condo,Private room,2,,,1 shared bath,238.27,false,39,4.97,179,0,0
49946463,11280566,Manhattan,Lower East Side,40.71922,-73.99175,Private room in rental unit,Private room,2,1,1,1 shared bath,250.0,false,229,4.9,15,255,63750
1396533455963750152,11697192,Manhattan,Lower East Side,40.722326935680655,-73.986711551633647,Private room in rental unit,Private room,2,1,1,1 private bath,337.0,true,33,5.0,256,255,85935
2339096,11947308,Manhattan,Lower East Side,40.71525,-73.98929,Private room in rental unit,Private room,2,1,,1 shared bath,70.25,false,194,4.54,75,0,0
2461439,12586492,Manhattan,Lower East Side,40.72074,-73.98944,Entire rental unit,Entire home/apt,3,1,,1 bath,146.49,true,217,4.7,139,120,17579
25456714,13006166,Manhattan,Lower East Side,40.7187,-73.98566,Entire condo,Entire home/apt,4,2,,1 bath,261.27,true,28,4.96,221,240,62705
43553341,13405138,Manhattan,Lower East Side,40.71948,-73.99031,Entire rental unit,Entire home/apt,2,1,,1 bath,83.79,false,16,4.94,136,255,21366
1532766122707302739,13461399,Manhattan,Lower East Side,40.71303,-73.99028,Entire rental unit,Entire home/apt,3,2,,1 bath,296.81,false,0,,365,0,0
2940007,15010803,Manhattan,Lower East Side,40.71675,-73.98474,Entire rental unit,Entire home/apt,2,1,,1 bath,144.25,true,27,4.74,192,255,36784
694928981372858824,15448039,Manhattan,Lower East Side,40.72098,-73.99051,Entire rental unit,Entire home/apt,4,2,,1 bath,546.64,false,4,5.0,295,0,0
1033594152124762800,16540215,Manhattan,Lower East Side,40.721290052557556,-73.9888448809852,Entire rental unit,Entire home/apt,1,,,1 bath,172.2,false,1,5.0,83,0,0
39628233,16715021,Manhattan,Lower East Side,40.72282,-73.99037,Entire rental unit,Entire home/apt,4,2,,1 bath,193.58,false,0,,272,0,0
1060477773287184489,17016712,Manhattan,Lower East Side,40.7149200729141,-73.989291572950108,Entire rental unit,Entire home/apt,2,1,,1 bath,265.5,false,0,,269,0,0
958019510453136553,17647550,Manhattan,Lower East Side,40.720730571170769,-73.992650194644227,Entire loft,Entire home/apt,2,1,1,1 bath,450.0,true,33,4.97,18,192,86400
1629192579561992290,17775359,Manhattan,Lower East Side,40.71339,-73.98949,Entire rental unit,Entire home/apt,2,,,1 bath,346.5,true,0,,319,0,0
1207548217188818523,18581433,Manhattan,Lower East Side,40.7193,-73.99045,Entire rental unit,Entire home/apt,2,,,1 bath,159.29,false,0,,187,0,0
10013750,20222376,Manhattan,Lower East Side,40.7183,-73.99173,Private room in rental unit,Private room,1,2,,1.5 shared baths,96.75,false,44,4.8,59,0,0
4016142,20822611,Manhattan,Lower East Side,40.7187,-73.98578,Private room in condo,Private room,2,1,2,1 shared bath,375.0,false,54,4.94,103,64,24000
1344400761759460358,21073443,Manhattan,Lower East Side,40.7192026,-73.9919373,Entire rental unit,Entire home/apt,3,1,,1 bath,448.0,false,1,5.0,318,0,0
8511404,21180293,Manhattan,Lower East Side,40.71414,-73.98997,Private room in rental unit,Private room,2,,,1 shared bath,104.72,false,74,4.8,88,0,0
31533518,21429624,Manhattan,Lower East Side,40.7117,-73.99033,Entire rental unit,Entire home/apt,3,1,,1 bath,276.57,false,1,5.0,83,0,0
4936254,22087408,Manhattan,Lower East Side,40.7191,-73.9834,Entire rental unit,Entire home/apt,4,2,2,1.5 baths,459.32,true,315,4.86,46,255,117127
4573728,23708028,Manhattan,Lower East Side,40.72003,-73.98822,Entire rental unit,Entire home/apt,2,2,,1 bath,175.17,true,181,4.9,162,120,21020
19699039,24835386,Manhattan,Lower East Side,40.7198,-73.98669,Entire rental unit,Entire home/apt,2,1,,1 bath,242.25,false,9,5.0,51,0,0
1115372362964057519,25766360,Manhattan,Lower East Side,40.711626141535575,-73.989509272138989,Private room in rental unit,Private room,1,,,1 shared bath,85.47,false,3,5.0,306,0,0
1123077365953960432,25766360,Manhattan,Lower East Side,40.712160394862536,-73.989522187380061,Private room in rental unit,Private room,1,,,2 shared baths,89.58,false,1,5.0,274,0,0
1070398579281953495,27181542,Manhattan,Lower East Side,40.7183467130774,-73.984521128827978,Entire rental unit,Entire home/apt,3,1,,1 bath,181.03,false,0,,365,0,0
965033404639076969,27181542,Manhattan,Lower East Side,40.72031,-73.98394,Entire rental unit,Entire home/apt,2,1,,1 bath,184.0,false,0,,365,0,0
876266328795403242,27181542,Manhattan,Lower East Side,40.71846,-73.98553,Entire rental unit,Entire home/apt,2,1,,1 bath,164.4,false,1,3.0,365,0,0
1069736400348119133,27181542,Manhattan,Lower East Side,40.71959,-73.98742,Entire rental unit,Entire home/apt,4,2,,1 bath,243.37,false,0,,359,0,0
53895180,27181542,Manhattan,Lower East Side,40.71976,-73.98622,Entire rental unit,Entire home/apt,2,1,,1 bath,177.1,false,3,3.67,365,0,0
567166736329761635,29929166,Manhattan,Lower East Side,40.71284,-73.98969,Entire rental unit,Entire home/apt,5,2,,1 bath,323.34,false,12,4.67,365,0,0
746284414276369998,31888792,Manhattan,Lower East Side,40.714002473658958,-73.980475899013271,Entire rental unit,Entire home/apt,3,1,,1 bath,189.16,false,3,5.0,56,0,0
1410379783544286698,32222653,Manhattan,Lower East Side,40.717016699999988,-73.9874699,Entire rental unit,Entire home/apt,5,2,,1 bath,331.87,false,0,,143,0,0
38704688,34358062,Manhattan,Lower East Side,40.71171,-73.99189,Entire condo,Entire home/apt,2,1,,1 bath,86.43,false,0,,175,0,0
1449385752204915086,35594166,Manhattan,Lower East Side,40.71442,-73.98883,Private room in rental unit,Private room,1,,,2 shared baths,73.66,false,1,5.0,316,60,4420
37688045,35594166,Manhattan,Lower East Side,40.71647,-73.98861,Private room in rental unit,Private room,1,,,2 shared baths,100.94,false,21,4.57,349,120,12113
1002379682073037803,35594166,Manhattan,Lower East Side,40.71647336914301,-73.988740402980255,Private room in rental unit,Private room,2,,,2 shared baths,112.42,false,1,3.0,360,0,0
1618189691003557436,36156796,Manhattan,Lower East Side,40.7135,-73.98093,Private room in rental unit,Private room,1,5,,1 shared bath,91.7,false,0,,365,0,0
1618216619173375002,36156796,Manhattan,Lower East Side,40.71532,-73.98282,Private room in rental unit,Private room,1,5,,1 shared bath,50.9,false,0,,226,0,0
1618220246663134291,36156796,Manhattan,Lower East Side,40.71379,-73.98082,Private room in rental unit,Private room,1,5,,1 shared bath,50.0,false,0,,365,0,0
1618213443227542334,36156796,Manhattan,Lower East Side,40.71346,-73.98071,Private room in rental unit,Private room,1,3,,1 shared bath,55.33,false,0,,226,0,0
1336290366745826871,45691302,Manhattan,Lower East Side,40.718840332730622,-73.984636082468256,Entire rental unit,Entire home/apt,2,1,,1 bath,232.67,false,0,,180,0,0
700871408306613219,49032950,Manhattan,Lower East Side,40.71951,-73.98303,Entire rental unit,Entire home/apt,2,,,1 bath,185.32,false,4,4.5,168,0,0
1580686794263926715,51501835,Manhattan,Lower East Side,40.7198443684774,-73.993868295936565,Entire rental unit,Entire home/apt,2,,,1 bath,165.93,false,0,,325,0,0
47996191,51501835,Manhattan,Lower East Side,40.72025,-73.9938,Entire rental unit,Entire home/apt,2,,,1 bath,160.4,false,8,4.63,85,60,9624
46768272,51501835,Manhattan,Lower East Side,40.7185,-73.99376,Entire rental unit,Entire home/apt,2,,,1 bath,204.67,false,12,4.83,297,120,24560
555056971119508988,51501835,Manhattan,Lower East Side,40.71812,-73.99371,Entire rental unit,Entire home/apt,2,1,,1 bath,199.13,false,9,4.78,269,120,23896
48627687,51501835,Manhattan,Lower East Side,40.71829,-73.99372,Entire rental unit,Entire home/apt,2,1,,1 bath,199.13,false,6,4.0,158,60,11948
45591853,51548122,Manhattan,Lower East Side,40.72018,-73.99403,Room in aparthotel,Entire home/apt,2,1,1,1 bath,205.41,false,56,4.66,95,154,31633
43315277,51548122,Manhattan,Lower East Side,40.71882,-73.99373,Room in aparthotel,Entire home/apt,2,0,1,1 bath,194.0,false,36,4.81,75,115,22310
45697372,51548122,Manhattan,Lower East Side,40.71844,-73.99383,Room in aparthotel,Entire home/apt,2,1,1,1 bath,285.43,false,59,4.8,81,128,36535
47924038,51548122,Manhattan,Lower East Side,40.72023,-73.99401,Room in boutique hotel,Private room,2,0,1,1 private bath,228.27,false,44,4.82,82,90,20544
43310180,51548122,Manhattan,Lower East Side,40.71984,-73.99391,Room in aparthotel,Entire home/apt,2,0,1,1 bath,228.27,false,66,4.55,84,210,47937
